Delta_AF3,Delta_AF4,Delta_F3,Delta_F7,Delta_F8,Delta_FC5,Delta_O2,Delta_P8,Delta_T8,Alpha_AF3,Alpha_AF4,Alpha_F3,Alpha_F7,Alpha_F8,Alpha_FC5,Alpha_O2,Alpha_P8,Alpha_T8,Beta_AF3,Beta_AF4,Beta_F3,Beta_F7,Beta_F8,Beta_FC5,Beta_O2,Beta_P8,Beta_T8,Gamma_AF3,Gamma_AF4,Gamma_F3,Gamma_F7,Gamma_F8,Gamma_FC5,Gamma_O2,Gamma_P8,Gamma_T8,Suj,Tarea_R0_E1,Tarea_R0_E1
11.167307,9.364384,10.650265,10.479865,10.019559,10.740984,7.874013,9.183128,9.741017,9.467046,9.770268,9.221595,8.28739,8.683089,10.297331,6.230501,9.084252,9.484847,24.03097,22.07674,22.995746,19.179015,24.093494,23.955827,27.736144,23.079918,22.431438,14.968362,15.016896,14.976713,13.201188,15.029857,15.405449,29.724223,15.269676,15.360582,5,1,2
11.040272,9.339886,10.543041,10.37033,9.934163,10.64988,7.898133,9.161552,9.729366,9.481435,9.740647,9.232433,8.304979,8.707069,10.333364,6.877502,9.063117,9.51956,24.076104,22.088885,22.984145,19.192647,24.086515,23.946579,26.593195,23.083326,22.438022,14.965507,15.014997,14.977289,13.198481,15.032691,16.314609,25.451346,15.26946,15.359832,5,1,2
10.892167,9.313754,10.434713,10.260117,9.841036,10.552172,7.931345,9.138417,9.716251,9.498939,9.711153,9.243846,8.32394,8.732345,10.37009,7.179991,9.041023,9.556472,24.117202,22.10197,22.9736,19.207285,24.080142,23.938219,26.072993,23.087755,22.445614,16.839863,15.012927,14.977716,13.195548,15.035522,15.356885,23.46238,15.269065,15.358912,5,1,2
10.726005,9.285998,10.32288,10.14764,9.739525,10.445747,7.983361,9.113705,9.701606,9.520354,9.681983,9.255914,8.344459,8.759017,10.407593,7.377446,9.017986,9.596017,24.151662,22.11601,22.964096,19.222939,24.07446,23.930724,25.743836,23.093205,22.454218,14.95952,15.010681,14.977991,13.192386,15.038335,15.33588,22.172046,15.26849,15.35782,5,1,1
10.545072,9.256638,10.204473,10.029925,9.627797,10.329613,8.071923,9.087398,9.685366,9.546496,9.653336,9.26879,8.366769,8.787287,10.445948,7.52507,8.993963,9.638804,24.17705,22.131018,22.955621,19.239628,24.069566,23.924075,25.506315,23.099675,22.46384,14.95637,15.008254,14.97812,13.188989,15.041117,15.316979,21.215341,15.267737,15.356553,5,1,1
10.377444,9.2257,10.077868,9.905464,9.506908,10.221584,8.228004,9.059474,9.667477,9.57799,9.625482,9.282558,8.391123,8.817348,10.485197,7.643411,8.968904,9.685596,24.191571,22.147008,22.948157,19.25734,24.06551,23.918264,25.323333,23.107165,22.474488,14.953107,15.005645,14.978096,13.185359,16.057304,15.300204,20.710574,15.266805,15.35511,5,1,1
10.276059,9.193242,9.942995,9.775202,9.38134,10.171222,8.500536,9.029904,9.647896,9.6151,9.598821,9.297176,8.417789,8.849335,10.525368,7.741898,8.942741,9.737169,24.194559,22.163991,22.94169,19.276017,24.062289,23.9133,25.177587,23.115683,22.486167,14.949736,15.002852,14.977907,14.233693,18.469195,15.285695,19.834247,15.26569,15.353491,5,1,2
10.202054,9.15933,9.888108,9.643701,9.259047,10.118483,8.416077,8.998663,9.626583,9.657676,9.573826,9.312711,8.447068,8.883493,10.566456,7.826511,8.915386,9.793914,24.187582,22.181983,22.936221,19.295669,24.059979,23.909206,25.058218,23.125229,22.498886,14.946242,14.999873,19.954775,16.811164,17.085902,15.273621,19.308679,15.264393,15.351693,5,1,2
10.118082,9.124066,9.842997,9.52077,9.148216,10.063286,8.055553,8.965725,9.603533,9.705338,9.551036,9.32927,8.479331,8.920198,10.608349,7.900999,8.886674,9.854894,24.173317,22.201,22.931751,19.316299,24.058652,23.906021,24.958579,23.135807,22.512651,14.942609,19.755314,25.223491,13.326842,16.818096,15.264138,18.856325,15.262911,15.349714,5,1,1
10.022046,9.087533,9.795659,9.414628,9.049532,10.005532,7.971824,8.931056,9.578885,9.757612,9.531071,9.346907,8.514961,8.959807,10.650779,7.967957,8.856394,9.915208,24.154867,22.221061,22.928282,19.337948,24.058392,23.903819,24.874025,23.14742,22.527473,14.938811,14.993335,17.261217,14.521659,15.054374,15.257454,18.46051,15.261245,15.347552,5,1,2
9.918208,9.049731,9.746105,9.322796,8.957728,9.945093,7.978441,8.894612,9.553119,9.814077,9.514594,9.365589,8.554315,9.002527,10.693313,8.029292,8.82428,9.960922,24.135173,22.242198,22.925812,19.360741,24.059321,23.902717,24.800873,23.160066,22.543359,14.934801,16.832957,15.040739,15.401176,15.056857,15.25381,18.107276,15.259395,15.345203,5,1,2
9.810641,9.010752,9.694337,9.238335,8.869007,9.881858,7.977103,8.856385,9.52706,9.874434,9.50234,9.385205,8.597868,9.048764,10.735358,8.086033,8.790043,9.969206,24.11601,22.264435,22.924331,19.384683,24.06151,23.902897,24.73713,23.173763,22.560323,14.930561,14.985978,14.974484,15.407724,15.05927,15.253514,17.790442,15.257356,15.342662,5,1,2
9.702708,8.970701,9.640372,9.157525,8.807406,9.815715,7.976551,8.816388,9.501037,9.938472,9.494972,9.405609,8.646163,9.098968,10.77601,8.138899,8.753428,9.971446,24.098602,22.2878,22.92383,19.409782,24.065025,23.904631,24.681291,23.188534,22.578381,14.926065,14.981972,14.973324,14.604273,15.061609,15.25704,17.505835,15.255119,15.339922,5,1,2
9.597241,8.929695,9.584235,9.079768,8.757166,9.746562,7.98087,8.774655,9.474344,10.005827,9.493167,9.426457,8.699762,9.153358,10.813822,8.188066,8.714274,9.966952,24.083691,22.312324,22.924302,19.436007,24.069925,23.908298,24.632276,23.20441,22.597551,14.921298,14.97774,14.972005,13.685874,15.063861,15.26509,17.251154,15.268997,15.336975,5,1,1
9.496385,8.887854,9.525958,9.005437,8.703815,9.674343,7.999163,8.731234,9.446171,10.075851,9.497562,9.447247,8.759229,9.211655,10.846687,8.233164,8.672384,9.957892,24.071707,22.338032,22.925748,19.463291,24.076254,23.914362,24.589301,23.221429,22.617853,14.916249,14.973273,14.970525,13.142272,15.066012,15.278564,17.025403,16.385823,15.333815,5,1,1
9.441634,8.845336,9.465614,8.934825,8.647633,9.59907,8.036865,8.686132,9.416131,10.147809,9.508646,9.467569,8.825062,9.272839,10.872007,8.273837,8.627134,9.952466,24.063092,22.364977,22.928163,19.491706,24.084081,23.923309,24.551354,23.239613,22.639308,14.910866,14.968561,14.968883,13.136278,15.068065,15.29842,16.825916,15.247134,16.158196,5,1,1
9.39715,8.802231,9.403278,8.867898,8.588876,9.520959,8.094294,8.82201,9.384094,10.220563,9.526704,9.487184,8.89786,9.333868,10.887372,8.30948,8.57739,9.952795,24.058113,22.393201,22.931539,19.521303,24.093487,23.935532,24.517586,23.258978,22.661929,14.90511,14.963593,14.967081,13.130038,15.070023,15.325434,16.650572,17.802732,15.937893,5,1,1
9.352256,8.75851,9.339007,8.804396,8.527743,9.440633,8.091717,8.823154,9.35002,10.292256,9.551786,9.506064,8.978458,9.387825,10.891169,8.339188,8.521391,9.958823,24.056873,22.422739,22.935878,19.552063,24.104546,23.95121,24.487413,23.279545,22.685724,14.898962,14.958361,14.965117,13.123556,15.071881,15.359952,16.498401,19.318758,15.322995,5,1,1
9.307602,8.714079,9.272842,8.744023,8.464391,9.359103,7.913493,8.540517,9.313898,10.360329,9.583701,9.524514,9.06809,9.424116,10.882672,8.362274,8.456505,9.969947,24.059466,22.453629,22.941181,19.583984,24.117341,23.97026,24.460308,23.301335,22.710701,14.892399,14.952857,14.962991,13.116833,15.073636,15.401785,16.368389,15.2371,15.765942,5,1,1
9.263934,8.66876,9.204776,8.686549,8.398821,9.277166,7.699825,8.488387,9.27572,10.421818,9.621897,9.54354,9.169139,9.434205,10.86179,8.378766,8.380207,9.985501,24.065892,22.485895,22.947471,19.616957,24.131949,23.992376,24.43604,23.32439,22.73687,14.885425,14.947073,14.960703,13.10988,15.075272,15.450301,16.260351,15.233272,17.723559,5,1,1
9.22209,8.622344,9.134785,8.632028,8.331075,9.19462,7.569372,8.434448,9.235471,10.472398,9.66575,9.563989,9.284507,9.419262,10.828139,8.389167,8.305896,10.004902,24.076248,22.519591,22.954756,19.650982,24.148435,24.017145,24.414243,23.348743,22.764245,14.878008,14.940998,14.958252,13.102701,15.076789,15.504682,16.173378,15.229191,15.310082,5,1,1
9.182926,8.574583,9.062779,8.580931,8.2912,9.110424,7.464185,8.379039,9.193124,10.506821,9.714515,9.586444,9.413259,9.388808,10.77931,8.394442,8.295141,10.027787,24.09074,22.554806,22.963033,19.686138,24.166863,24.044158,24.394442,23.374423,22.792852,14.870081,14.934615,14.955632,13.095297,15.078205,15.564127,17.471233,15.224848,15.305291,5,1,1
9.147038,8.525261,8.988551,8.53521,8.262888,9.023523,7.360813,8.321978,9.14864,10.521526,9.767061,9.611882,9.531313,9.352742,10.708428,8.396079,8.332358,10.054096,24.109466,22.591604,22.972333,19.722366,24.187323,24.073074,24.376493,23.401487,22.822715,14.861623,14.927911,14.952845,13.087677,15.079509,15.627931,16.057603,15.220235,15.300248,5,1,1
9.114644,8.474164,8.911748,8.500071,8.23727,8.933363,7.305391,8.262907,9.101978,10.51527,9.821743,9.641063,9.563871,9.316975,10.640084,8.39599,8.364386,10.084011,24.132589,22.630079,22.982686,19.759644,24.209881,24.103646,24.360201,23.429995,22.853867,14.85259,15.779079,14.949891,13.07985,15.080702,15.695513,16.026779,15.268132,15.294945,5,1,1
9.085535,8.421214,8.839871,8.477681,8.21368,8.853205,7.298355,8.201726,9.053104,10.489777,9.904345,9.674316,9.489697,9.283616,10.674683,8.395684,8.385251,10.117765,24.160114,22.670288,22.994165,19.797821,24.234668,24.135709,24.345739,23.460042,22.886335,14.842997,14.913474,14.946776,13.071827,15.081754,15.766388,16.012448,15.210153,15.289378,5,1,1
9.059199,8.366418,8.764142,8.463229,8.191495,8.830942,7.303129,8.138434,9.002006,10.449041,10.030318,9.711726,9.475888,9.253205,10.701572,8.396811,8.398328,10.155494,24.19199,22.712287,23.006864,19.836735,24.261805,24.169162,24.333414,23.491737,22.920143,15.082656,14.90571,14.943509,13.063621,15.082632,15.840088,16.013381,15.204656,15.28354,5,1,1
9.034953,8.309784,8.68351,8.453528,8.170229,8.808242,7.310195,8.073128,8.948698,10.397946,10.150967,9.753646,9.620523,9.226371,10.711186,8.402229,8.406698,10.197198,24.2284,22.756204,23.020848,19.876355,24.29124,24.203952,24.323183,23.52515,22.955312,15.414856,14.897557,14.940084,13.055249,15.083343,15.916209,16.02834,15.198837,15.277428,5,1,1
9.012125,8.251365,8.596881,8.447119,8.149848,8.784322,7.306604,8.005989,8.893218,10.340681,10.263226,9.800025,9.830531,9.203594,10.712742,8.414664,8.412759,10.242685,24.269455,22.802159,23.036209,19.91661,24.322931,24.240063,24.315134,23.560372,22.991865,15.75123,14.888989,14.9365,13.046729,15.083884,15.994494,16.055961,15.192682,15.271038,5,1,1
8.99015,8.191164,8.579821,8.44207,8.131281,8.757889,7.288693,7.937274,8.835625,10.280212,10.366141,9.850086,10.143496,9.185736,10.711569,9.036786,8.418375,10.29156,24.315335,22.850303,23.05305,19.95743,24.356708,24.277499,24.309289,23.597504,23.029829,16.092939,14.879979,14.932752,13.038089,15.084257,16.259461,16.094928,15.186175,15.264365,5,1,1
8.968535,8.129051,8.578845,8.43552,8.119683,8.727508,7.258242,7.867392,8.775982,10.218773,10.461085,9.899388,10.675604,9.174744,10.710888,9.764986,8.425268,10.34334,24.36587,22.900734,23.071519,19.998733,24.392604,24.316251,24.305982,23.636685,23.069202,16.438572,14.870504,14.92885,14.647917,15.084434,16.156464,16.14359,15.179298,15.257408,5,1,2
8.946947,8.064828,8.583735,8.413102,8.127098,8.696908,7.324646,7.801846,8.714331,10.157654,10.548174,9.936269,12.384798,9.17354,10.712527,9.611395,8.434937,10.397569,24.420847,22.953556,23.091773,20.040466,24.430553,24.356301,24.305539,23.678049,23.10995,16.786971,14.860533,14.924802,19.867195,15.084395,16.239241,16.200588,15.172032,15.250171,5,1,2
8.925992,7.998328,8.598309,8.462434,8.155216,8.688981,7.405395,7.736191,8.703745,10.09744,10.621168,9.95633,10.751609,9.186058,10.71727,9.19045,8.448686,10.453986,24.480241,23.008928,23.113971,20.082569,24.470059,24.397626,24.308056,23.721695,23.152006,17.138581,14.850033,14.920599,13.011559,15.084144,16.322545,16.265002,15.164358,15.24266,5,1,2
8.973888,7.929421,8.622415,8.490744,8.19148,8.713421,7.448049,7.669972,8.845209,10.038435,10.683504,9.969828,10.295427,9.217174,10.725206,8.941814,8.467622,10.512688,24.543968,23.067024,23.138286,20.124956,24.510323,24.440197,24.313581,23.767726,23.195277,17.493656,14.851398,14.916232,13.09436,15.083691,16.405903,16.335927,15.156255,15.234888,5,1,1
9.011919,7.858002,8.655375,8.519192,8.228586,8.751511,7.455917,7.677373,9.048616,9.980833,10.746042,9.982067,10.041635,9.270578,10.735972,8.788316,8.492606,10.574219,24.611738,23.128042,23.164899,20.167517,24.550291,24.483974,24.322168,23.816256,23.239645,17.851494,15.026399,14.911694,13.214902,15.083043,16.488815,16.412369,15.147704,15.226871,5,1,1
9.041986,7.783981,8.693906,8.549738,8.266252,8.786912,7.446725,7.727209,9.287093,9.92487,10.812099,9.993252,9.869738,9.343507,10.748787,8.751073,8.524246,10.639483,24.682979,23.192205,23.193984,20.210098,24.588593,24.528877,24.333846,23.86741,23.284961,18.210313,15.214518,14.906977,13.332123,15.082206,16.570596,16.493287,15.138682,15.218634,5,1,2
9.064933,7.707265,8.737449,8.581884,8.307365,8.820847,7.398107,7.703243,9.318886,9.870938,10.881935,10.002521,9.741833,9.420303,10.76223,8.81785,8.562908,10.709482,24.756741,23.25976,23.225699,20.25248,24.623589,24.574779,24.348609,23.921323,23.331041,18.566967,15.417021,14.902075,13.444828,15.081186,16.650368,16.577571,15.129166,15.210209,5,1,2
9.080733,7.627752,8.779175,8.614954,8.34686,8.855196,7.31525,7.663292,9.197092,9.819758,10.955149,10.009106,9.641327,9.473832,10.774389,8.884328,8.608674,10.78489,24.831408,23.330982,23.260172,20.294377,24.653554,24.621524,24.366407,23.978132,23.37765,18.915796,15.635298,14.896979,13.551997,15.07999,16.727153,16.664,15.119136,15.20164,5,1,2
9.088453,7.591034,8.818435,8.648413,8.384434,8.890669,7.264353,7.636817,9.11688,9.772556,11.031021,10.012527,9.559714,9.48427,10.783756,8.949274,8.661284,10.865729,24.904427,23.406163,23.297499,20.335437,24.67697,24.668929,24.387126,24.037963,23.424482,19.247642,15.870866,14.89168,13.652835,15.078623,16.799901,16.751209,15.108571,15.192985,5,1,2
9.085548,7.593031,8.855083,8.681576,8.41961,8.926539,7.375237,7.611977,9.210538,9.731184,11.108256,10.012584,9.492262,9.456924,10.790025,9.011594,8.720191,10.957016,24.972117,23.485608,23.337742,20.375252,24.692872,24.716778,24.410564,24.100916,23.471134,19.549175,16.125371,14.886167,13.746787,15.077096,16.86747,16.837595,15.117469,15.184318,5,1,2
9.065194,7.608707,8.889036,8.713501,8.451922,8.961346,7.442838,7.584866,9.507119,9.698138,11.184516,10.009302,9.436244,9.411819,10.793812,9.070371,8.784678,11.052179,25.029655,23.569627,23.380942,20.413377,24.701123,24.764821,24.436402,24.167044,23.517095,19.802858,16.400543,14.880423,13.833496,15.075421,16.928577,16.921196,15.295071,15.175737,5,1,2
9.000552,7.597828,8.920139,8.743165,8.480951,8.993714,7.453668,7.555156,9.027679,9.676317,11.256698,10.002857,9.390075,9.365285,10.795882,9.1249,8.853803,11.147247,25.071545,23.984382,23.427127,20.449357,24.70247,24.812764,24.464179,24.236335,23.561751,19.988652,16.698058,14.874434,13.912717,15.073611,16.981774,16.999553,15.48254,15.167361,5,1,2
8.977455,7.505922,8.94816,8.769655,8.506335,9.022642,7.420174,7.524099,8.623101,9.668372,11.32285,9.993519,9.352849,9.325425,10.796847,9.174736,8.926352,11.234268,25.09281,23.752411,23.476323,20.482756,24.698285,24.860256,24.493274,24.308672,23.604386,20.088412,17.019256,14.868183,13.984283,15.071682,17.025401,17.069652,15.679563,15.159333,5,1,2
9.113651,7.427616,8.972803,8.792244,8.52769,9.047427,7.520073,7.512836,8.319096,9.675808,11.384257,9.981612,9.324056,9.295031,10.797295,9.219775,9.000775,11.300814,25.09062,23.851331,23.528567,20.513188,24.690157,24.906925,24.522886,24.383773,23.644196,20.091856,17.364682,14.86165,14.048082,15.069649,17.057692,17.127833,15.885288,15.151815,5,1,2
9.185018,7.360092,8.993745,8.810356,8.544609,9.067539,7.510136,7.508361,8.067784,9.698369,11.444777,9.967482,9.303407,9.274479,10.797735,9.260284,9.07505,11.334336,25.065406,23.954792,23.583922,20.540349,24.679558,24.952391,24.552026,24.461115,23.680319,20.000645,17.733251,14.854814,14.104075,15.067532,17.076806,17.169743,16.098029,15.144989,5,1,2
9.234809,7.300705,9.010668,8.823503,8.556703,9.082505,7.35545,7.496443,7.852233,9.734154,11.508659,9.951461,9.290721,9.263265,10.798562,9.29687,9.146728,11.330854,25.020652,24.061498,23.642478,20.564032,24.667654,24.996263,24.579537,24.539813,23.711894,19.82765,18.120751,14.847653,14.152312,15.06535,17.080839,17.190448,16.314865,15.1851,5,1,2
9.272681,7.248625,9.023267,8.83122,8.563592,9.091815,7.18122,7.472085,7.70255,9.780426,11.579815,9.933855,9.285867,9.26069,10.800062,9.330433,9.213827,11.298371,24.961475,24.168675,23.704359,20.584138,24.655252,25.038158,24.60416,24.618486,23.73814,19.591662,18.517373,14.840139,14.192937,15.063126,17.067868,17.184667,16.531135,15.134149,5,1,2
9.302128,7.204074,9.031295,8.833017,8.564983,9.094795,7.103217,7.430107,7.675608,9.834501,11.662449,9.914929,9.288741,9.266163,10.80239,9.362079,9.278734,11.249901,24.893049,24.271164,23.769731,20.600685,24.642828,25.077723,24.624645,24.695105,23.758456,19.311589,18.904304,14.832241,14.226232,15.060883,17.036053,17.147181,16.739902,15.130466,5,1,2
9.324673,7.166946,9.034638,8.828312,8.560835,9.09031,7.057271,7.346445,7.653893,9.894176,11.761872,9.894872,9.299271,9.279401,10.805552,9.392952,9.369651,11.196045,24.819764,24.360585,23.838806,20.613801,24.630587,25.114679,24.639907,24.766895,23.77251,19.003536,19.250484,14.823924,14.252673,15.058649,16.983725,17.073489,16.931588,15.128097,5,1,2
9.340891,7.142244,9.033514,8.816247,8.552249,9.075914,7.017328,7.355069,7.635769,9.957943,11.884514,9.873739,9.317507,9.30074,10.809407,9.423791,9.312493,11.143053,24.74488,24.425685,23.911847,20.62372,24.618546,25.148826,24.649194,24.830378,23.780289,18.679499,19.513722,14.815145,14.272925,15.056451,16.909483,16.960399,17.094118,15.127087,5,1,2
9.350739,7.14148,9.028837,8.795032,8.545281,9.045204,6.988669,7.408228,7.620444,10.025007,12.036427,9.851323,9.343879,9.33203,10.813698,9.453464,9.283908,11.093688,24.670549,24.455455,23.989158,20.630761,24.606591,25.180083,24.652224,24.881697,23.782107,18.347398,19.651928,14.805852,14.287826,15.054318,16.812234,16.80656,17.214061,15.127418,5,1,2
9.353605,7.23316,9.022782,8.759484,8.55673,8.980041,6.957432,7.477276,7.607571,10.095205,12.220381,9.826986,9.38004,9.37926,10.818087,9.476811,9.261541,11.048658,24.598053,24.444713,24.071094,20.635314,24.594523,25.208504,24.64923,24.91728,23.778553,18.01192,19.643429,14.79599,14.298358,15.052283,16.691193,16.612612,17.279068,15.129003,5,1,2
9.348369,7.385578,9.019082,8.690927,8.595435,8.979623,6.919714,7.532237,7.596928,10.168905,12.434039,9.799617,9.432247,9.407394,10.822107,9.49114,9.244124,11.00778,24.52808,24.397692,24.158062,20.637819,24.58211,25.234263,24.640907,24.934742,23.770383,17.675604,19.500053,14.785488,14.928425,15.050378,16.54596,16.380979,17.281117,15.131709,5,1,2
9.334899,7.590038,9.02193,8.644811,8.645152,9.098166,6.874596,7.579078,7.588246,10.246841,12.671947,9.768123,9.480534,9.396991,10.825234,9.502228,9.23316,10.970597,24.460928,24.325622,24.250496,20.63875,24.569094,25.257661,24.628281,24.93362,23.758408,17.339643,19.258389,14.774267,14.413203,15.048635,16.376493,16.115592,17.219157,15.135366,5,1,2
9.325539,7.881227,9.033864,8.779772,8.693417,9.177659,6.854023,7.620458,7.581104,10.329009,12.930459,9.732366,9.468723,9.402769,10.827064,9.545355,9.229229,10.936664,24.396877,24.241044,24.348555,20.638536,24.555116,25.279112,24.612546,24.915514,23.743379,17.006033,18.959606,14.762275,14.314963,15.047079,16.183183,15.822699,17.099577,15.139794,5,1,2
9.357349,7.973333,9.055055,8.862442,8.736986,9.237838,6.834606,7.657847,7.574901,10.413846,13.214822,9.693451,9.478104,9.519787,10.827513,9.662502,9.231487,10.905554,24.336234,24.153756,24.451885,20.637415,24.539874,25.29913,24.594927,24.883554,23.72591,16.678143,18.635968,14.749511,14.318824,15.045716,15.967087,15.511202,16.934111,15.144819,5,1,2
9.417406,7.721736,9.083414,8.922279,8.775492,9.286915,6.814197,7.692002,7.569038,10.504914,13.555669,9.791899,9.498885,9.662803,10.82659,9.775125,9.238224,10.876846,24.278883,24.06987,24.559909,20.635434,24.52336,25.318298,24.576497,24.841512,23.706522,16.357739,18.308295,14.73598,14.322049,15.044544,15.729074,15.190589,16.736544,15.15028,5,1,2
